account_id,district_id,frequency,Account_type,date_joined,Account_Owner_Type
223,39,POPLATEK MESICNE,NRI account,1995-06-13,Single Owner
3252,12,POPLATEK MESICNE,Savings account,1995-06-12,Single Owner
3725,33,POPLATEK MESICNE,Savings account,1995-06-11,Single Owner
896,3,POPLATEK MESICNE,Salary account,1995-06-11,Single Owner
1793,56,POPLATEK MESICNE,Savings account,1995-06-10,Single Owner
1696,43,POPLATEK MESICNE,NRI account,1995-06-09,Joint Account
2139,8,POPLATEK MESICNE,NRI account,1995-06-09,Joint Account
5774,1,POPLATEK MESICNE,Salary account,1995-06-08,Single Owner
3392,1,POPLATEK MESICNE,Salary account,1995-06-08,Single Owner
1465,30,POPLATEK MESICNE,NRI account,1995-06-08,Single Owner
1420,68,POPLATEK MESICNE,Salary account,1995-06-08,Single Owner
1620,17,POPLATEK MESICNE,Savings account,1995-06-08,Single Owner
4121,54,POPLATEK MESICNE,Salary account,1995-06-08,Single Owner
754,1,POPLATEK MESICNE,Savings account,1995-06-08,Single Owner
3045,1,POPLATEK MESICNE,NRI account,1995-06-08,Joint Account
3453,13,POPLATEK MESICNE,Salary account,1995-06-08,Single Owner
471,47,POPLATEK MESICNE,NRI account,1995-06-07,Joint Account
53,77,POPLATEK MESICNE,Salary account,1995-06-07,Single Owner
1413,65,POPLATEK MESICNE,NRI account,1995-06-07,Single Owner
553,26,POPLATEK MESICNE,NRI account,1995-06-06,Single Owner
1092,41,POPLATEK MESICNE,NRI account,1995-06-06,Single Owner
2642,68,POPLATEK MESICNE,NRI account,1995-06-05,Single Owner
3520,72,POPLATEK MESICNE,NRI account,1995-06-04,Single Owner
2018,42,POPLATEK MESICNE,Salary account,1995-06-04,Single Owner
2877,37,POPLATEK MESICNE,NRI account,1995-06-04,Single Owner
11069,37,POPLATEK MESICNE,Salary account,1995-06-02,Single Owner
3874,51,POPLATEK MESICNE,Salary account,1995-06-02,Joint Account
1974,42,POPLATEK MESICNE,Savings account,1995-06-01,Single Owner
2559,32,POPLATEK MESICNE,NRI account,1995-06-01,Single Owner
1059,8,POPLATEK MESICNE,Salary account,1995-05-30,Single Owner
3624,32,POPLATEK TYDNE,NRI account,1995-05-30,Single Owner
10001,24,POPLATEK MESICNE,Savings account,1995-05-28,Single Owner
3186,10,POPLATEK MESICNE,Salary account,1995-05-28,Single Owner
1530,70,POPLATEK MESICNE,NRI account,1995-05-27,Single Owner
1642,64,POPLATEK MESICNE,Salary account,1995-05-27,Single Owner
6358,3,POPLATEK MESICNE,Salary account,1995-05-27,Single Owner
11349,1,POPLATEK TYDNE,NRI account,1995-05-26,Joint Account
2969,29,POPLATEK MESICNE,Savings account,1995-05-26,Single Owner
8998,61,POPLATEK MESICNE,Savings account,1995-05-24,Single Owner
490,45,POPLATEK MESICNE,NRI account,1995-05-23,Single Owner
3386,2,POPLATEK MESICNE,NRI account,1995-05-23,Single Owner
4589,4,POPLATEK MESICNE,Savings account,1995-05-22,Single Owner
57,1,POPLATEK MESICNE,Savings account,1995-05-21,Single Owner
10963,16,POPLATEK MESICNE,Savings account,1995-05-20,Single Owner
2521,63,POPLATEK MESICNE,Salary account,1995-05-19,Single Owner
3251,59,POPLATEK MESICNE,Salary account,1995-05-18,Joint Account
5358,4,POPLATEK MESICNE,Salary account,1995-05-18,Single Owner
875,63,POPLATEK MESICNE,Salary account,1995-05-17,Single Owner
733,49,POPLATEK TYDNE,Salary account,1995-05-17,Single Owner
1720,35,POPLATEK MESICNE,Salary account,1995-05-16,Single Owner
4014,56,POPLATEK PO OBRATU,Salary account,1995-05-15,Single Owner
2178,64,POPLATEK MESICNE,NRI account,1995-05-15,Single Owner
2935,68,POPLATEK MESICNE,Savings account,1995-05-15,Single Owner
544,32,POPLATEK MESICNE,Salary account,1995-05-15,Single Owner
256,37,POPLATEK MESICNE,Savings account,1995-05-14,Single Owner
3845,48,POPLATEK MESICNE,Salary account,1995-05-14,Single Owner
2919,77,POPLATEK MESICNE,Savings account,1995-05-10,Single Owner
1741,21,POPLATEK MESICNE,Salary account,1995-05-10,Single Owner
746,75,POPLATEK MESICNE,NRI account,1995-05-10,Single Owner
1183,12,POPLATEK MESICNE,Savings account,1995-05-08,Joint Account
2323,72,POPLATEK MESICNE,Salary account,1995-05-08,Single Owner
463,51,POPLATEK MESICNE,Salary account,1995-05-08,Single Owner
285,17,POPLATEK MESICNE,NRI account,1995-05-08,Joint Account
4105,58,POPLATEK MESICNE,Salary account,1995-05-08,Single Owner
2525,45,POPLATEK MESICNE,Savings account,1995-05-08,Single Owner
6434,1,POPLATEK MESICNE,Salary account,1995-05-08,Single Owner
533,40,POPLATEK MESICNE,Savings account,1995-05-07,Joint Account
3940,35,POPLATEK TYDNE,Salary account,1995-05-07,Single Owner
4538,70,POPLATEK MESICNE,Savings account,1995-05-07,Single Owner
454,7,POPLATEK MESICNE,NRI account,1995-05-07,Single Owner
5194,1,POPLATEK PO OBRATU,NRI account,1995-05-05,Single Owner
3464,25,POPLATEK MESICNE,Salary account,1995-05-05,Single Owner
2931,36,POPLATEK MESICNE,NRI account,1995-05-04,Single Owner
10351,23,POPLATEK MESICNE,NRI account,1995-05-04,Joint Account
3936,39,POPLATEK MESICNE,Salary account,1995-05-04,Single Owner
2364,33,POPLATEK MESICNE,NRI account,1995-05-03,Single Owner
1280,70,POPLATEK MESICNE,Savings account,1995-05-03,Joint Account
54,4,POPLATEK MESICNE,NRI account,1995-05-02,Single Owner
1010,61,POPLATEK MESICNE,Savings account,1995-05-01,Single Owner
1248,22,POPLATEK MESICNE,Salary account,1995-04-29,Joint Account
2331,8,POPLATEK MESICNE,Savings account,1995-04-29,Single Owner
2751,31,POPLATEK MESICNE,Savings account,1995-04-28,Single Owner
404,41,POPLATEK MESICNE,Savings account,1995-04-28,Single Owner
2547,74,POPLATEK MESICNE,Savings account,1995-04-28,Single Owner
922,61,POPLATEK MESICNE,Savings account,1995-04-27,Single Owner
3735,1,POPLATEK MESICNE,NRI account,1995-04-27,Single Owner
3449,1,POPLATEK MESICNE,Salary account,1995-04-27,Single Owner
4423,39,POPLATEK MESICNE,NRI account,1995-04-26,Single Owner
267,38,POPLATEK MESICNE,NRI account,1995-04-26,Joint Account
3930,37,POPLATEK MESICNE,Salary account,1995-04-25,Single Owner
455,54,POPLATEK MESICNE,Salary account,1995-04-23,Single Owner
7861,34,POPLATEK MESICNE,NRI account,1995-04-22,Single Owner
819,20,POPLATEK MESICNE,Savings account,1995-04-22,Joint Account
2726,18,POPLATEK MESICNE,Savings account,1995-04-20,Single Owner
1038,64,POPLATEK MESICNE,NRI account,1995-04-20,Single Owner
5724,14,POPLATEK PO OBRATU,Savings account,1995-04-19,Single Owner
3823,74,POPLATEK MESICNE,Salary account,1995-04-19,Single Owner
3321,17,POPLATEK MESICNE,Savings account,1995-04-18,Single Owner
3231,73,POPLATEK MESICNE,Salary account,1995-04-18,Joint Account
1315,13,POPLATEK MESICNE,Salary account,1995-04-17,Single Owner
1862,19,POPLATEK TYDNE,Salary account,1995-04-15,Single Owner
1309,1,POPLATEK MESICNE,Savings account,1995-04-15,Single Owner
1046,1,POPLATEK MESICNE,NRI account,1995-04-14,Single Owner
3729,31,POPLATEK MESICNE,Salary account,1995-04-14,Joint Account
3702,53,POPLATEK MESICNE,NRI account,1995-04-13,Single Owner
4852,47,POPLATEK MESICNE,Savings account,1995-04-13,Single Owner
2750,13,POPLATEK MESICNE,NRI account,1995-04-13,Single Owner
893,53,POPLATEK MESICNE,Savings account,1995-04-12,Single Owner
7815,19,POPLATEK TYDNE,Salary account,1995-04-09,Joint Account
7136,12,POPLATEK TYDNE,Salary account,1995-04-09,Single Owner
1228,62,POPLATEK MESICNE,Salary account,1995-04-09,Single Owner
206,61,POPLATEK MESICNE,Salary account,1995-04-08,Joint Account
3109,18,POPLATEK MESICNE,NRI account,1995-04-08,Single Owner
1590,77,POPLATEK MESICNE,NRI account,1995-04-07,Joint Account
7418,21,POPLATEK MESICNE,Salary account,1995-04-07,Single Owner
19,21,POPLATEK MESICNE,Salary account,1995-04-07,Single Owner
842,62,POPLATEK MESICNE,Savings account,1995-04-07,Joint Account
1821,70,POPLATEK MESICNE,Savings account,1995-04-07,Joint Account
3147,54,POPLATEK MESICNE,Salary account,1995-04-05,Single Owner
6289,64,POPLATEK MESICNE,NRI account,1995-04-05,Single Owner
2203,47,POPLATEK MESICNE,Salary account,1995-04-04,Single Owner
6910,76,POPLATEK MESICNE,Savings account,1995-04-04,Single Owner
1986,46,POPLATEK MESICNE,Salary account,1995-04-04,Single Owner
2839,70,POPLATEK MESICNE,NRI account,1995-04-04,Single Owner
1479,54,POPLATEK MESICNE,Savings account,1995-04-04,Single Owner
5126,58,POPLATEK MESICNE,Savings account,1995-04-03,Joint Account
231,22,POPLATEK MESICNE,NRI account,1995-04-03,Joint Account
248,1,POPLATEK MESICNE,NRI account,1995-04-02,Single Owner
9493,64,POPLATEK MESICNE,NRI account,1995-04-02,Single Owner
1561,66,POPLATEK MESICNE,NRI account,1995-04-01,Joint Account
2540,54,POPLATEK MESICNE,Savings account,1995-04-01,Single Owner
1249,67,POPLATEK MESICNE,Savings account,1995-03-30,Single Owner
95,1,POPLATEK MESICNE,Salary account,1995-03-30,Joint Account
1540,1,POPLATEK MESICNE,Salary account,1995-03-29,Single Owner
1692,56,POPLATEK MESICNE,Savings account,1995-03-29,Single Owner
227,27,POPLATEK MESICNE,Savings account,1995-03-28,Single Owner
568,18,POPLATEK MESICNE,Savings account,1995-03-28,Single Owner
1254,74,POPLATEK MESICNE,NRI account,1995-03-28,Single Owner
608,32,POPLATEK MESICNE,NRI account,1995-03-27,Joint Account
1757,75,POPLATEK MESICNE,Salary account,1995-03-27,Single Owner
6609,16,POPLATEK MESICNE,NRI account,1995-03-27,Single Owner
870,70,POPLATEK MESICNE,Savings account,1995-03-27,Single Owner
767,25,POPLATEK MESICNE,NRI account,1995-03-26,Single Owner
981,66,POPLATEK MESICNE,NRI account,1995-03-25,Single Owner
5541,43,POPLATEK MESICNE,NRI account,1995-03-24,Single Owner
1,18,POPLATEK MESICNE,NRI account,1995-03-24,Single Owner
1306,1,POPLATEK MESICNE,Savings account,1995-03-22,Single Owner
1174,70,POPLATEK MESICNE,NRI account,1995-03-21,Single Owner
1261,52,POPLATEK MESICNE,NRI account,1995-03-18,Single Owner
2856,25,POPLATEK MESICNE,Salary account,1995-03-18,Single Owner
288,25,POPLATEK MESICNE,Savings account,1995-03-18,Single Owner
3750,77,POPLATEK MESICNE,Salary account,1995-03-18,Joint Account
150,73,POPLATEK MESICNE,NRI account,1995-03-16,Single Owner
3402,76,POPLATEK TYDNE,Salary account,1995-03-16,Single Owner
2810,66,POPLATEK MESICNE,Savings account,1995-03-16,Single Owner
586,54,POPLATEK MESICNE,Savings account,1995-03-16,Single Owner
7606,21,POPLATEK MESICNE,NRI account,1995-03-15,Single Owner
158,37,POPLATEK MESICNE,Savings account,1995-03-15,Joint Account
6397,48,POPLATEK MESICNE,Savings account,1995-03-15,Joint Account
7859,52,POPLATEK MESICNE,Savings account,1995-03-14,Joint Account
2723,75,POPLATEK MESICNE,Savings account,1995-03-12,Single Owner
3230,1,POPLATEK MESICNE,Savings account,1995-03-11,Single Owner
3989,19,POPLATEK MESICNE,Salary account,1995-03-11,Joint Account
108,53,POPLATEK MESICNE,Savings account,1995-03-10,Single Owner
1802,75,POPLATEK MESICNE,Salary account,1995-03-10,Joint Account
1108,26,POPLATEK MESICNE,Savings account,1995-03-09,Single Owner
3826,34,POPLATEK MESICNE,Salary account,1995-03-05,Single Owner
376,25,POPLATEK MESICNE,NRI account,1995-03-05,Single Owner
1287,35,POPLATEK MESICNE,NRI account,1995-03-04,Single Owner
9897,1,POPLATEK MESICNE,Savings account,1995-03-04,Single Owner
30,36,POPLATEK MESICNE,Salary account,1995-03-04,Single Owner
2367,28,POPLATEK MESICNE,Salary account,1995-03-04,Single Owner
2865,1,POPLATEK MESICNE,NRI account,1995-03-03,Single Owner
3014,75,POPLATEK TYDNE,Salary account,1995-03-03,Joint Account
2680,46,POPLATEK MESICNE,NRI account,1995-03-03,Single Owner
1129,35,POPLATEK MESICNE,Savings account,1995-03-03,Single Owner
3233,31,POPLATEK MESICNE,Savings account,1995-03-03,Single Owner
190,74,POPLATEK MESICNE,Salary account,1995-03-02,Single Owner
3737,34,POPLATEK MESICNE,Savings account,1995-03-01,Single Owner
1702,56,POPLATEK MESICNE,Salary account,1995-02-27,Single Owner
1778,15,POPLATEK MESICNE,NRI account,1995-02-25,Single Owner
2911,33,POPLATEK MESICNE,NRI account,1995-02-25,Single Owner
3710,1,POPLATEK MESICNE,Salary account,1995-02-25,Single Owner
3753,28,POPLATEK MESICNE,Savings account,1995-02-24,Single Owner
763,1,POPLATEK MESICNE,Salary account,1995-02-23,Single Owner
4161,1,POPLATEK MESICNE,NRI account,1995-02-23,Single Owner
2431,74,POPLATEK MESICNE,Salary account,1995-02-23,Single Owner
1633,51,POPLATEK MESICNE,NRI account,1995-02-22,Single Owner
2490,22,POPLATEK MESICNE,NRI account,1995-02-21,Single Owner
2047,20,POPLATEK MESICNE,NRI account,1995-02-21,Single Owner
3839,1,POPLATEK MESICNE,NRI account,1995-02-21,Joint Account
10884,65,POPLATEK MESICNE,Savings account,1995-02-20,Single Owner
2688,72,POPLATEK MESICNE,Savings account,1995-02-20,Single Owner
1772,31,POPLATEK TYDNE,Savings account,1995-02-20,Single Owner
781,33,POPLATEK MESICNE,NRI account,1995-02-19,Joint Account
1858,72,POPLATEK MESICNE,NRI account,1995-02-18,Single Owner
3978,59,POPLATEK MESICNE,Savings account,1995-02-18,Single Owner
70,8,POPLATEK MESICNE,Salary account,1995-02-18,Joint Account
3297,53,POPLATEK MESICNE,NRI account,1995-02-17,Joint Account
607,16,POPLATEK MESICNE,Savings account,1995-02-17,Single Owner
3466,64,POPLATEK MESICNE,Salary account,1995-02-16,Single Owner
1967,26,POPLATEK TYDNE,NRI account,1995-02-13,Single Owner
4727,2,POPLATEK MESICNE,Savings account,1995-02-13,Single Owner
3623,59,POPLATEK MESICNE,NRI account,1995-02-12,Single Owner
2268,1,POPLATEK MESICNE,Savings account,1995-02-11,Single Owner
388,59,POPLATEK MESICNE,NRI account,1995-02-11,Single Owner
3817,70,POPLATEK MESICNE,NRI account,1995-02-10,Single Owner
3865,50,POPLATEK MESICNE,Savings account,1995-02-09,Single Owner
4109,54,POPLATEK MESICNE,Salary account,1995-02-09,Single Owner
515,57,POPLATEK MESICNE,NRI account,1995-02-09,Single Owner
7614,62,POPLATEK MESICNE,NRI account,1995-02-08,Joint Account
8159,26,POPLATEK MESICNE,Salary account,1995-02-08,Joint Account
2151,38,POPLATEK MESICNE,Savings account,1995-02-08,Single Owner
1889,59,POPLATEK MESICNE,NRI account,1995-02-06,Single Owner
789,39,POPLATEK MESICNE,Salary account,1995-02-06,Joint Account
2718,29,POPLATEK MESICNE,Salary account,1995-02-05,Single Owner
1496,57,POPLATEK MESICNE,Savings account,1995-02-05,Single Owner
2968,15,POPLATEK MESICNE,Salary account,1995-02-05,Joint Account
4001,54,POPLATEK MESICNE,NRI account,1995-02-04,Single Owner
393,46,POPLATEK MESICNE,NRI account,1995-02-04,Single Owner
1112,48,POPLATEK MESICNE,Savings account,1995-02-03,Single Owner
3583,40,POPLATEK MESICNE,Savings account,1995-02-03,Joint Account
3421,31,POPLATEK MESICNE,NRI account,1995-02-01,Single Owner
11042,72,POPLATEK MESICNE,Salary account,1995-01-29,Single Owner
650,3,POPLATEK MESICNE,Savings account,1995-01-28,Single Owner
795,25,POPLATEK MESICNE,Salary account,1995-01-27,Single Owner
1548,47,POPLATEK MESICNE,Savings account,1995-01-27,Joint Account
2755,20,POPLATEK MESICNE,NRI account,1995-01-26,Single Owner
3235,8,POPLATEK MESICNE,Savings account,1995-01-26,Single Owner
2111,42,POPLATEK TYDNE,Savings account,1995-01-25,Single Owner
1769,39,POPLATEK MESICNE,NRI account,1995-01-25,Single Owner
2663,64,POPLATEK MESICNE,NRI account,1995-01-25,Single Owner
4103,38,POPLATEK MESICNE,Salary account,1995-01-25,Single Owner
5735,52,POPLATEK MESICNE,NRI account,1995-01-25,Single Owner
3362,73,POPLATEK MESICNE,Savings account,1995-01-25,Single Owner
1914,27,POPLATEK MESICNE,Salary account,1995-01-24,Single Owner
2054,1,POPLATEK MESICNE,Savings account,1995-01-24,Single Owner
270,27,POPLATEK MESICNE,Savings account,1995-01-23,Joint Account
1526,52,POPLATEK MESICNE,Salary account,1995-01-22,Single Owner
3841,8,POPLATEK MESICNE,Salary account,1995-01-22,Single Owner
9030,72,POPLATEK MESICNE,NRI account,1995-01-21,Joint Account
2352,70,POPLATEK MESICNE,NRI account,1995-01-21,Single Owner
484,1,POPLATEK MESICNE,Salary account,1995-01-20,Single Owner
217,77,POPLATEK MESICNE,Salary account,1995-01-20,Single Owner
3777,70,POPLATEK MESICNE,NRI account,1995-01-19,Single Owner
2414,1,POPLATEK MESICNE,Savings account,1995-01-19,Single Owner
9814,64,POPLATEK TYDNE,Salary account,1995-01-19,Single Owner
2681,28,POPLATEK MESICNE,Salary account,1995-01-19,Single Owner
2185,67,POPLATEK MESICNE,Salary account,1995-01-18,Single Owner
1446,57,POPLATEK MESICNE,Salary account,1995-01-18,Single Owner
915,72,POPLATEK MESICNE,Savings account,1995-01-18,Single Owner
839,16,POPLATEK MESICNE,Savings account,1995-01-17,Single Owner
1625,1,POPLATEK MESICNE,NRI account,1995-01-17,Single Owner
2563,48,POPLATEK MESICNE,NRI account,1995-01-17,Single Owner
1414,58,POPLATEK MESICNE,Savings account,1995-01-17,Single Owner
7562,72,POPLATEK TYDNE,Salary account,1995-01-17,Single Owner
3812,72,POPLATEK MESICNE,NRI account,1995-01-16,Single Owner
4368,1,POPLATEK MESICNE,Savings account,1995-01-16,Single Owner
2729,40,POPLATEK MESICNE,Savings account,1995-01-16,Single Owner
2446,3,POPLATEK MESICNE,Savings account,1995-01-16,Single Owner
10630,41,POPLATEK MESICNE,Savings account,1995-01-15,Single Owner
3981,23,POPLATEK MESICNE,NRI account,1995-01-15,Single Owner
3244,56,POPLATEK MESICNE,Salary account,1995-01-14,Single Owner
1437,50,POPLATEK MESICNE,Salary account,1995-01-13,Single Owner
756,65,POPLATEK MESICNE,Salary account,1995-01-13,Single Owner
8092,54,POPLATEK MESICNE,Salary account,1995-01-11,Single Owner
2421,18,POPLATEK MESICNE,NRI account,1995-01-11,Joint Account
2923,43,POPLATEK MESICNE,Salary account,1995-01-10,Single Owner
3641,7,POPLATEK MESICNE,Savings account,1995-01-09,Single Owner
5650,10,POPLATEK PO OBRATU,NRI account,1995-01-08,Single Owner
1955,49,POPLATEK MESICNE,Savings account,1995-01-07,Single Owner
3128,1,POPLATEK MESICNE,Savings account,1995-01-06,Joint Account
2978,74,POPLATEK MESICNE,Savings account,1995-01-06,Single Owner
3141,1,POPLATEK TYDNE,Salary account,1995-01-06,Single Owner
3250,1,POPLATEK MESICNE,NRI account,1995-01-06,Joint Account
2163,17,POPLATEK MESICNE,NRI account,1995-01-05,Single Owner
2239,25,POPLATEK MESICNE,Salary account,1995-01-05,Single Owner
1706,1,POPLATEK MESICNE,Savings account,1995-01-05,Single Owner
7795,64,POPLATEK MESICNE,Savings account,1995-01-05,Joint Account
2077,29,POPLATEK MESICNE,Savings account,1995-01-04,Single Owner
685,37,POPLATEK TYDNE,NRI account,1995-01-04,Single Owner
1331,59,POPLATEK MESICNE,NRI account,1995-01-03,Joint Account
2355,1,POPLATEK MESICNE,Salary account,1995-01-03,Single Owner
3482,70,POPLATEK MESICNE,Savings account,1995-01-03,Single Owner
4503,50,POPLATEK MESICNE,NRI account,1995-01-03,Single Owner
2322,33,POPLATEK MESICNE,Savings account,1995-01-02,Single Owner
3006,64,POPLATEK MESICNE,NRI account,1995-01-01,Joint Account
1394,32,POPLATEK MESICNE,Salary account,1994-12-27,Single Owner
3621,32,POPLATEK MESICNE,NRI account,1994-12-25,Single Owner
1835,74,POPLATEK MESICNE,Salary account,1994-12-24,Single Owner
10728,71,POPLATEK MESICNE,NRI account,1994-12-23,Single Owner
2384,40,POPLATEK MESICNE,Savings account,1994-12-23,Single Owner
3643,1,POPLATEK MESICNE,Salary account,1994-12-22,Single Owner
802,15,POPLATEK MESICNE,Salary account,1994-12-20,Single Owner
3567,5,POPLATEK MESICNE,Savings account,1994-12-20,Single Owner
68,37,POPLATEK PO OBRATU,Salary account,1994-12-20,Single Owner
1417,75,POPLATEK MESICNE,Salary account,1994-12-20,Single Owner
2524,1,POPLATEK MESICNE,Savings account,1994-12-19,Single Owner
3903,58,POPLATEK MESICNE,NRI account,1994-12-19,Joint Account
8856,15,POPLATEK MESICNE,Savings account,1994-12-18,Single Owner
2808,1,POPLATEK MESICNE,Salary account,1994-12-18,Single Owner
5357,70,POPLATEK MESICNE,NRI account,1994-12-18,Single Owner
775,1,POPLATEK MESICNE,Savings account,1994-12-18,Single Owner
